"MINISTERIO DE EDUCACIÓN, CIENCIA Y TECNOLOGÍA","","","","","","","",""
"DIRECCIÓN NACIONAL DE EDUCACIÓN SUPERIOR","","","","","","","",""
"DEPARTAMENTO DE GESTIÓN DE LA INFORMACIÓN Y ESTADÍSTICAS","","","","","","","",""
"","","","","","","","",""
"POBLACIÓN GRADUADA EN EDUCACIÓN SUPERIOR. EL SALVADOR  AÑO 2023","","","","","","","",""
"","","","","","","","",""
"FUENTE: Dirección Nacional de Educación Superior. Reporte 2023 SNIEES","","","","","","","",""
"INSTITUCIÓN DE EDUCACIÓN SUPERIOR","SECTOR","DEPARTAMENTO","MUNICIPIO","GRADO ACADÉMICO","CARRERA","FEMENINO","MASCULINO","TOTAL"
"UNIVERSIDAD FRANCISCO GAVIDIA","PRIVADO","SAN SALVADOR","SAN SALVADOR","LICENCIATURA","LICENCIATURA EN DISEÑO GRÁFICO PUBLICITARIO","10","27","37"
"UNIVERSIDAD FRANCISCO GAVIDIA","PRIVADO","SAN SALVADOR","SAN SALVADOR","LICENCIATURA","LICENCIATURA EN DISEÑO GRÁFICO WEB MULTIMEDIA","3","3","6"
"UNIVERSIDAD FRANCISCO GAVIDIA","PRIVADO","SAN SALVADOR","SAN SALVADOR","LICENCIATURA","LICENCIATURA EN ECONOMÍA INTERNACIONAL","8","3","11"
"UNIVERSIDAD FRANCISCO GAVIDIA","PRIVADO","SAN SALVADOR","SAN SALVADOR","LICENCIATURA","LICENCIATURA EN EDUCACIÓN INICIAL Y PARVULARIA","0","1","1"
"UNIVERSIDAD FRANCISCO GAVIDIA","PRIVADO","SAN SALVADOR","SAN SALVADOR","LICENCIATURA","LICENCIATURA EN GESTIÓN ESTRATÉGICA DE HOTELES Y RESTAURANTES","7","16","23"
"UNIVERSIDAD FRANCISCO GAVIDIA","PRIVADO","SAN SALVADOR","SAN SALVADOR","LICENCIATURA","LICENCIATURA EN IDIOMA INGLES","6","21","27"
"UNIVERSIDAD FRANCISCO GAVIDIA","PRIVADO","SAN SALVADOR","SAN SALVADOR","LICENCIATURA","LICENCIATURA EN MERCADOTECNIA Y PUBLICIDAD","21","63","84"
"UNIVERSIDAD FRANCISCO GAVIDIA","PRIVADO","SAN SALVADOR","SAN SALVADOR","LICENCIATURA","LICENCIATURA EN MERCADOTECNIA Y PUBLICIDAD (NO PRESENCIAL)","9","7","16"
"UNIVERSIDAD FRANCISCO GAVIDIA","PRIVADO","SAN SALVADOR","SAN SALVADOR","LICENCIATURA","LICENCIATURA EN PSICOLOGIA","12","44","56"
"UNIVERSIDAD FRANCISCO GAVIDIA","PRIVADO","SAN SALVADOR","SAN SALVADOR","LICENCIATURA","LICENCIATURA EN RELACIONES INTERNACIONALES","33","86","119"
"UNIVERSIDAD FRANCISCO GAVIDIA","PRIVADO","SAN SALVADOR","SAN SALVADOR","LICENCIATURA","LICENCIATURA EN RELACIONES PUBLICAS Y COMUNICACIONES","21","74","95"
"UNIVERSIDAD FRANCISCO GAVIDIA","PRIVADO","SAN SALVADOR","SAN SALVADOR","LICENCIATURA","LICENCIATURA EN SISTEMAS DE COMPUTACIÓN ADMINISTRATIVA-NO PRESENCIAL","7","2","9"
"UNIVERSIDAD FRANCISCO GAVIDIA","PRIVADO","SAN SALVADOR","SAN SALVADOR","LICENCIATURA","LICENCIATURA EN SISTEMAS INFORMÁTICOS","7","3","10"
"UNIVERSIDAD FRANCISCO GAVIDIA, REGIONAL SANTA ANA","PRIVADO","SANTA ANA","SANTA ANA","LICENCIATURA","LICENCIATURA EN ADMINISTRACION DE EMPRESAS","2","2","4"
"UNIVERSIDAD FRANCISCO GAVIDIA, REGIONAL SANTA ANA","PRIVADO","SANTA ANA","SANTA ANA","LICENCIATURA","LICENCIATURA EN ADMINISTRACION DE EMPRESAS TURISTICAS","2","4","6"
"UNIVERSIDAD FRANCISCO GAVIDIA, REGIONAL SANTA ANA","PRIVADO","SANTA ANA","SANTA ANA","LICENCIATURA","LICENCIATURA EN CIENCIAS JURÍDICAS","1","5","6"
"UNIVERSIDAD FRANCISCO GAVIDIA, REGIONAL SANTA ANA","PRIVADO","SANTA ANA","SANTA ANA","LICENCIATURA","LICENCIATURA EN MERCADOTECNIA Y PUBLICIDAD","5","4","9"
"UNIVERSIDAD FRANCISCO GAVIDIA, REGIONAL SANTA ANA","PRIVADO","SANTA ANA","SANTA ANA","LICENCIATURA","LICENCIATURA EN RELACIONES INTERNACIONALES","8","11","19"
"UNIVERSIDAD FRANCISCO GAVIDIA, REGIONAL SANTA ANA","PRIVADO","SANTA ANA","SANTA ANA","LICENCIATURA","LICENCIATURA EN RELACIONES PUBLICAS Y COMUNICACIONES","2","9","11"
"UNIVERSIDAD LUTERANA SALVADOREÑA","PRIVADO","SAN SALVADOR","SAN SALVADOR","LICENCIATURA","LICENCIATURA EN ADMINISTRACION DE EMPRESAS","13","6","19"
"UNIVERSIDAD LUTERANA SALVADOREÑA","PRIVADO","SAN SALVADOR","SAN SALVADOR","LICENCIATURA","LICENCIATURA EN CIENCIAS DE LA COMPUTACION","5","18","23"
"UNIVERSIDAD LUTERANA SALVADOREÑA","PRIVADO","SAN SALVADOR","SAN SALVADOR","LICENCIATURA","LICENCIATURA EN CIENCIAS JURIDICAS","22","31","53"
"UNIVERSIDAD LUTERANA SALVADOREÑA","PRIVADO","SAN SALVADOR","SAN SALVADOR","LICENCIATURA","LICENCIATURA EN CONTADURÍA PÚBLICA","10","6","16"
"UNIVERSIDAD LUTERANA SALVADOREÑA","PRIVADO","SAN SALVADOR","SAN SALVADOR","LICENCIATURA","LICENCIATURA EN TEOLOGIA","3","3","6"
"UNIVERSIDAD LUTERANA SALVADOREÑA","PRIVADO","SAN SALVADOR","SAN SALVADOR","LICENCIATURA","LICENCIATURA EN TRABAJO SOCIAL","55","8","63"
"UNIVERSIDAD LUTERANA SALVADOREÑA, REGIONAL CABAÑAS","PRIVADO","CABAÑAS","GUACOTECTI","LICENCIATURA","LICENCIATURA EN ADMINISTRACIÓN DE EMPRESAS","9","3","12"
"UNIVERSIDAD LUTERANA SALVADOREÑA, REGIONAL CABAÑAS","PRIVADO","CABAÑAS","GUACOTECTI","LICENCIATURA","LICENCIATURA EN CIENCIAS DE LA COMPUTACIÓN","1","2","3"
"UNIVERSIDAD LUTERANA SALVADOREÑA, REGIONAL CABAÑAS","PRIVADO","CABAÑAS","GUACOTECTI","LICENCIATURA","LICENCIATURA EN CIENCIAS JURÍDICAS","24","10","34"
"UNIVERSIDAD LUTERANA SALVADOREÑA, REGIONAL CABAÑAS","PRIVADO","CABAÑAS","GUACOTECTI","LICENCIATURA","LICENCIATURA EN CONTADURÍA PÚBLICA","5","2","7"
"UNIVERSIDAD LUTERANA SALVADOREÑA, REGIONAL CABAÑAS","PRIVADO","CABAÑAS","GUACOTECTI","LICENCIATURA","LICENCIATURA EN TRABAJO SOCIAL","13","4","17"
"UNIVERSIDAD MODULAR ABIERTA","PRIVADO","SAN SALVADOR","SAN SALVADOR","LICENCIATURA","LICENCIATURA EN ADMINISTRACION DE EMPRESAS","18","15","33"
"UNIVERSIDAD MODULAR ABIERTA","PRIVADO","SAN SALVADOR","SAN SALVADOR","LICENCIATURA","LICENCIATURA EN CIENCIAS DE LA EDUCACION CON ESPECIALIDAD EN IDIOMA INGLES","13","9","22"
"UNIVERSIDAD MODULAR ABIERTA","PRIVADO","SAN SALVADOR","SAN SALVADOR","LICENCIATURA","LICENCIATURA EN CIENCIAS DE LA EDUCACION CON ESPECIALIDAD EN LENGUAJE Y LITERATURA","15","1","16"
"UNIVERSIDAD MODULAR ABIERTA","PRIVADO","SAN SALVADOR","SAN SALVADOR","LICENCIATURA","LICENCIATURA EN CIENCIAS JURIDICAS","21","23","44"
"UNIVERSIDAD MODULAR ABIERTA","PRIVADO","SAN SALVADOR","SAN SALVADOR","LICENCIATURA","LICENCIATURA EN CONTADURIA PUBLICA","17","19","36"
"UNIVERSIDAD MODULAR ABIERTA","PRIVADO","SAN SALVADOR","SAN SALVADOR","LICENCIATURA","LICENCIATURA EN EDUCACION INICIAL Y PARVULARIA","1","0","1"
"UNIVERSIDAD MODULAR ABIERTA","PRIVADO","SAN SALVADOR","SAN SALVADOR","LICENCIATURA","LICENCIATURA EN INFORMATICA","5","9","14"
"UNIVERSIDAD MODULAR ABIERTA","PRIVADO","SAN SALVADOR","SAN SALVADOR","LICENCIATURA","LICENCIATURA EN MERCADOTECNIA","16","13","29"
"UNIVERSIDAD MODULAR ABIERTA","PRIVADO","SAN SALVADOR","SAN SALVADOR","LICENCIATURA","LICENCIATURA EN PSICOLOGIA","49","17","66"
"UNIVERSIDAD MODULAR ABIERTA, REGIONAL SANTA ANA","PRIVADO","SANTA ANA","SANTA ANA","LICENCIATURA","LICENCIATURA EN ADMINISTRACION DE EMPRESAS","22","20","42"
"UNIVERSIDAD MODULAR ABIERTA, REGIONAL SANTA ANA","PRIVADO","SANTA ANA","SANTA ANA","LICENCIATURA","LICENCIATURA EN CIENCIAS JURIDICAS","18","13","31"
"UNIVERSIDAD MODULAR ABIERTA, REGIONAL SANTA ANA","PRIVADO","SANTA ANA","SANTA ANA","LICENCIATURA","LICENCIATURA EN CONTADURIA PUBLICA","11","6","17"
"UNIVERSIDAD MODULAR ABIERTA, REGIONAL SANTA ANA","PRIVADO","SANTA ANA","SANTA ANA","LICENCIATURA","LICENCIATURA EN MERCADOTECNIA","10","6","16"
"UNIVERSIDAD MODULAR ABIERTA, REGIONAL SANTA ANA","PRIVADO","SANTA ANA","SANTA ANA","LICENCIATURA","LICENCIATURA EN PSICOLOGIA","35","2","37"
"UNIVERSIDAD MODULAR ABIERTA, REGIONAL SONSONATE","PRIVADO","SONSONATE","SONSONATE","LICENCIATURA","LICENCIATURA EN ADMINISTRACION DE EMPRESAS","26","4","30"
"UNIVERSIDAD MODULAR ABIERTA, REGIONAL SONSONATE","PRIVADO","SONSONATE","SONSONATE","LICENCIATURA","LICENCIATURA EN CIENCIAS JURIDICAS","30","13","43"
"UNIVERSIDAD MODULAR ABIERTA, REGIONAL SONSONATE","PRIVADO","SONSONATE","SONSONATE","LICENCIATURA","LICENCIATURA EN CONTADURIA PUBLICA","10","4","14"
"UNIVERSIDAD MODULAR ABIERTA, REGIONAL SONSONATE","PRIVADO","SONSONATE","SONSONATE","LICENCIATURA","LICENCIATURA EN EDUCACION INICIAL Y PARVULARIA","2","0","2"
"UNIVERSIDAD MODULAR ABIERTA, REGIONAL SONSONATE","PRIVADO","SONSONATE","SONSONATE","LICENCIATURA","LICENCIATURA EN MERCADOTECNIA","4","1","5"
"UNIVERSIDAD MODULAR ABIERTA, REGIONAL SONSONATE","PRIVADO","SONSONATE","SONSONATE","LICENCIATURA","LICENCIATURA EN PSICOLOGIA","33","3","36"
"UNIVERSIDAD MONSEÑOR OSCAR ARNULFO ROMERO","PRIVADO","CHALATENANGO","TEJUTLA","LICENCIATURA","LICENCIATURA EN ADMINISTRACION DE EMPRESAS","13","8","21"
"UNIVERSIDAD MONSEÑOR OSCAR ARNULFO ROMERO","PRIVADO","CHALATENANGO","TEJUTLA","LICENCIATURA","LICENCIATURA EN CIENCIAS DE LA COMPUTACION","5","12","17"
"UNIVERSIDAD MONSEÑOR OSCAR ARNULFO ROMERO","PRIVADO","CHALATENANGO","TEJUTLA","LICENCIATURA","LICENCIATURA EN CIENCIAS DE LA EDUCACIÓN, ESPECIALIDAD EN EDUCACIÓN BÁSICA PARA PRIMERO Y SEGUNDO CICLOS","25","9","34"
"UNIVERSIDAD MONSEÑOR OSCAR ARNULFO ROMERO","PRIVADO","CHALATENANGO","TEJUTLA","LICENCIATURA","LICENCIATURA EN CIENCIAS JURIDICAS","25","13","38"
"UNIVERSIDAD MONSEÑOR OSCAR ARNULFO ROMERO","PRIVADO","CHALATENANGO","TEJUTLA","LICENCIATURA","LICENCIATURA EN CONTADURIA PUBLICA","5","2","7"
"UNIVERSIDAD NUEVA SAN SALVADOR","PRIVADO","SAN SALVADOR","SAN SALVADOR","LICENCIATURA","LICENCIATURA EN ADMINISTRACION DE EMPRESAS","1","0","1"
"UNIVERSIDAD NUEVA SAN SALVADOR","PRIVADO","SAN SALVADOR","SAN SALVADOR","LICENCIATURA","LICENCIATURA EN CIENCIAS JURIDICAS","7","4","11"
"UNIVERSIDAD NUEVA SAN SALVADOR","PRIVADO","SAN SALVADOR","SAN SALVADOR","LICENCIATURA","LICENCIATURA EN CIENCIAS POLITICAS","3","0","3"
"UNIVERSIDAD NUEVA SAN SALVADOR","PRIVADO","SAN SALVADOR","SAN SALVADOR","LICENCIATURA","LICENCIATURA EN CONTADURIA PUBLICA","2","7","9"
"UNIVERSIDAD NUEVA SAN SALVADOR","PRIVADO","SAN SALVADOR","SAN SALVADOR","LICENCIATURA","LICENCIATURA EN ECONOMIA ADUANERA","9","10","19"
"UNIVERSIDAD NUEVA SAN SALVADOR","PRIVADO","SAN SALVADOR","SAN SALVADOR","LICENCIATURA","LICENCIATURA EN PUBLICIDAD Y RELACIONES PUBLICAS","4","0","4"
"UNIVERSIDAD NUEVA SAN SALVADOR","PRIVADO","SAN SALVADOR","SAN SALVADOR","LICENCIATURA","LICENCIATURA EN QUIMICA Y FARMACIA","10","5","15"
"UNIVERSIDAD NUEVA SAN SALVADOR","PRIVADO","SAN SALVADOR","SAN SALVADOR","LICENCIATURA","LICENCIATURA EN TRABAJO SOCIAL CON ÉNFASIS EN DESARROLLO HUMANO","6","0","6"
"UNIVERSIDAD PANAMERICANA","PRIVADO","SAN SALVADOR","SAN SALVADOR","LICENCIATURA","LICENCIATURA EN ADMINISTRACION DE EMPRESAS","6","11","17"
"UNIVERSIDAD PANAMERICANA","PRIVADO","SAN SALVADOR","SAN SALVADOR","LICENCIATURA","LICENCIATURA EN CIENCIAS DE LA EDUCACIÓN ESPECIALIDAD EN CIENCIAS SOCIALES","10","3","13"
"UNIVERSIDAD PANAMERICANA","PRIVADO","SAN SALVADOR","SAN SALVADOR","LICENCIATURA","LICENCIATURA EN CIENCIAS JURIDICAS","15","22","37"
"UNIVERSIDAD PANAMERICANA","PRIVADO","SAN SALVADOR","SAN SALVADOR","LICENCIATURA","LICENCIATURA EN CONTADURIA PUBLICA","1","3","4"
"UNIVERSIDAD PANAMERICANA","PRIVADO","SAN SALVADOR","SAN SALVADOR","LICENCIATURA","LICENCIATURA EN MERCADOTECNIA","1","0","1"
"UNIVERSIDAD PANAMERICANA","PRIVADO","SAN SALVADOR","SAN SALVADOR","LICENCIATURA","LICENCIATURA EN TRABAJO SOCIAL","10","2","12"
"UNIVERSIDAD PANAMERICANA, REGIONAL AHUACHAPAN","PRIVADO","AHUACHAPÁN","AHUACHAPÁN","LICENCIATURA","LICENCIATURA EN ADMINISTRACION DE EMPRESAS","15","8","23"
"UNIVERSIDAD PANAMERICANA, REGIONAL AHUACHAPAN","PRIVADO","AHUACHAPÁN","AHUACHAPÁN","LICENCIATURA","LICENCIATURA EN CIENCIAS DE LA EDUCACIÓN ESPECIALIDAD EN CIENCIAS SOCIALES","17","8","25"
"UNIVERSIDAD PANAMERICANA, REGIONAL AHUACHAPAN","PRIVADO","AHUACHAPÁN","AHUACHAPÁN","LICENCIATURA","LICENCIATURA EN CIENCIAS JURIDICAS","17","19","36"
"UNIVERSIDAD PANAMERICANA, REGIONAL AHUACHAPAN","PRIVADO","AHUACHAPÁN","AHUACHAPÁN","LICENCIATURA","LICENCIATURA EN CONTADURIA PUBLICA","8","12","20"
"UNIVERSIDAD PANAMERICANA, REGIONAL AHUACHAPAN","PRIVADO","AHUACHAPÁN","AHUACHAPÁN","LICENCIATURA","LICENCIATURA EN MERCADOTECNIA","11","5","16"
"UNIVERSIDAD PANAMERICANA, REGIONAL AHUACHAPAN","PRIVADO","AHUACHAPÁN","AHUACHAPÁN","LICENCIATURA","LICENCIATURA EN TRABAJO SOCIAL","20","8","28"
"UNIVERSIDAD PANAMERICANA, REGIONAL SAN VICENTE","PRIVADO","SAN VICENTE","SAN VICENTE","LICENCIATURA","LICENCIATURA EN ADMINISTRACION DE EMPRESAS","12","9","21"
"UNIVERSIDAD PANAMERICANA, REGIONAL SAN VICENTE","PRIVADO","SAN VICENTE","SAN VICENTE","LICENCIATURA","LICENCIATURA EN CIENCIAS DE LA EDUCACIÓN ESPECIALIDAD EN CIENCIAS SOCIALES","4","4","8"
"UNIVERSIDAD PANAMERICANA, REGIONAL SAN VICENTE","PRIVADO","SAN VICENTE","SAN VICENTE","LICENCIATURA","LICENCIATURA EN CIENCIAS JURIDICAS","23","18","41"
"UNIVERSIDAD PANAMERICANA, REGIONAL SAN VICENTE","PRIVADO","SAN VICENTE","SAN VICENTE","LICENCIATURA","LICENCIATURA EN CONTADURÍA PÚBLICA","3","1","4"
"UNIVERSIDAD PANAMERICANA, REGIONAL SAN VICENTE","PRIVADO","SAN VICENTE","SAN VICENTE","LICENCIATURA","LICENCIATURA EN MERCADOTECNIA","9","5","14"
"UNIVERSIDAD PANAMERICANA, REGIONAL SAN VICENTE","PRIVADO","SAN VICENTE","SAN VICENTE","LICENCIATURA","LICENCIATURA EN TRABAJO SOCIAL","14","4","18"
"UNIVERSIDAD PEDAGOGICA DE EL SALVADOR","PRIVADO","SAN SALVADOR","SAN SALVADOR","LICENCIATURA","LICENCIATURA EN ADMINISTRACION DE EMPRESAS","17","9","26"
"UNIVERSIDAD PEDAGOGICA DE EL SALVADOR","PRIVADO","SAN SALVADOR","SAN SALVADOR","LICENCIATURA","LICENCIATURA EN CIENCIAS DE LA EDUCACION CON ESPECIALIDAD EN CIENCIAS NATURALES","6","5","11"
"UNIVERSIDAD PEDAGOGICA DE EL SALVADOR","PRIVADO","SAN SALVADOR","SAN SALVADOR","LICENCIATURA","LICENCIATURA EN CIENCIAS DE LA EDUCACION CON ESPECIALIDAD EN IDIOMA INGLES","25","15","40"
"UNIVERSIDAD PEDAGOGICA DE EL SALVADOR","PRIVADO","SAN SALVADOR","SAN SALVADOR","LICENCIATURA","LICENCIATURA EN CIENCIAS DE LA EDUCACION CON ESPECIALIDAD EN MATEMATICA","17","12","29"
"UNIVERSIDAD PEDAGOGICA DE EL SALVADOR","PRIVADO","SAN SALVADOR","SAN SALVADOR","LICENCIATURA","LICENCIATURA EN CIENCIAS DE LA EDUCACION ESPECIALIDAD EN EDUCACION BASICA PARA PRIMERO Y SEGUNDO CICLO","98","13","111"
"UNIVERSIDAD PEDAGOGICA DE EL SALVADOR","PRIVADO","SAN SALVADOR","SAN SALVADOR","LICENCIATURA","LICENCIATURA EN CIENCIAS DE LA EDUCACIÓN CON ESPECIALIDAD EN CIENCIAS SOCIALES","19","15","34"
"UNIVERSIDAD PEDAGOGICA DE EL SALVADOR","PRIVADO","SAN SALVADOR","SAN SALVADOR","LICENCIATURA","LICENCIATURA EN CIENCIAS DE LA EDUCACIÓN CON ESPECIALIDAD EN EDUCACIÓN PARVULARIA","4","0","4"
"UNIVERSIDAD PEDAGOGICA DE EL SALVADOR","PRIVADO","SAN SALVADOR","SAN SALVADOR","LICENCIATURA","LICENCIATURA EN CIENCIAS DE LA EDUCACIÓN CON ESPECIALIDAD EN LENGUAJE Y LITERATURA","32","9","41"
"UNIVERSIDAD PEDAGOGICA DE EL SALVADOR","PRIVADO","SAN SALVADOR","SAN SALVADOR","LICENCIATURA","LICENCIATURA EN CIENCIAS DE LA EDUCACIÓN ESPECIALIDAD EN EDUCACIÓN FÍSICA Y DEPORTES","10","37","47"
"UNIVERSIDAD PEDAGOGICA DE EL SALVADOR","PRIVADO","SAN SALVADOR","SAN SALVADOR","LICENCIATURA","LICENCIATURA EN CIENCIAS JURIDICAS","1","1","2"
"UNIVERSIDAD PEDAGOGICA DE EL SALVADOR","PRIVADO","SAN SALVADOR","SAN SALVADOR","LICENCIATURA","LICENCIATURA EN COMUNICACIONES","23","12","35"
"UNIVERSIDAD PEDAGOGICA DE EL SALVADOR","PRIVADO","SAN SALVADOR","SAN SALVADOR","LICENCIATURA","LICENCIATURA EN CONTADURIA PUBLICA","11","10","21"
"UNIVERSIDAD PEDAGOGICA DE EL SALVADOR","PRIVADO","SAN SALVADOR","SAN SALVADOR","LICENCIATURA","LICENCIATURA EN EDUCACION INICIAL Y PARVULARIA","25","0","25"
"UNIVERSIDAD PEDAGOGICA DE EL SALVADOR","PRIVADO","SAN SALVADOR","SAN SALVADOR","LICENCIATURA","LICENCIATURA EN MERCADEO","18","4","22"
"UNIVERSIDAD PEDAGOGICA DE EL SALVADOR","PRIVADO","SAN SALVADOR","SAN SALVADOR","LICENCIATURA","LICENCIATURA EN PSICOLOGIA","43","8","51"
"UNIVERSIDAD PEDAGOGICA DE EL SALVADOR","PRIVADO","SAN SALVADOR","SAN SALVADOR","LICENCIATURA","LICENCIATURA EN TRABAJO SOCIAL","31","5","36"
"UNIVERSIDAD PEDAGOGICA DE EL SALVADOR","PRIVADO","SAN SALVADOR","SAN SALVADOR","LICENCIATURA","LICENCIATURA EN GERENCIA INFORMÁTICA","7","17","24"
"UNIVERSIDAD POLITECNICA DE EL SALVADOR","PRIVADO","SAN SALVADOR","SAN SALVADOR","LICENCIATURA","LICENCIATURA EN CIENCIAS JURIDICAS","6","6","12"
"UNIVERSIDAD POLITECNICA DE EL SALVADOR","PRIVADO","SAN SALVADOR","SAN SALVADOR","LICENCIATURA","LICENCIATURA EN MERCADOTECNIA","2","2","4"
"UNIVERSIDAD POLITECNICA DE EL SALVADOR","PRIVADO","SAN SALVADOR","SAN SALVADOR","LICENCIATURA","LICENCIATURA EN CONTADURÍA PÚBLICA","6","1","7"
"UNIVERSIDAD POLITECNICA DE EL SALVADOR","PRIVADO","SAN SALVADOR","SAN SALVADOR","LICENCIATURA","LICENCIATURA EN ADMINISTRACIÓN DE EMPRESAS","6","5","11"
"UNIVERSIDAD SALVADOREÑA ALBERTO MASFERRER","PRIVADO","SAN SALVADOR","SAN SALVADOR","LICENCIATURA","LICENCIATURA EN ADMINISTRACION DE EMPRESAS","2","8","10"
"UNIVERSIDAD SALVADOREÑA ALBERTO MASFERRER","PRIVADO","SAN SALVADOR","SAN SALVADOR","LICENCIATURA","LICENCIATURA EN CIENCIAS DE LA COMPUTACION","15","6","21"
"UNIVERSIDAD SALVADOREÑA ALBERTO MASFERRER","PRIVADO","SAN SALVADOR","SAN SALVADOR","LICENCIATURA","LICENCIATURA EN CIENCIAS JURIDICAS","10","12","22"
"UNIVERSIDAD SALVADOREÑA ALBERTO MASFERRER","PRIVADO","SAN SALVADOR","SAN SALVADOR","LICENCIATURA","LICENCIATURA EN COMUNICACIONES","2","8","10"
"UNIVERSIDAD SALVADOREÑA ALBERTO MASFERRER","PRIVADO","SAN SALVADOR","SAN SALVADOR","LICENCIATURA","LICENCIATURA EN CONTADURÍA PÚBLICA","10","7","17"
"UNIVERSIDAD SALVADOREÑA ALBERTO MASFERRER","PRIVADO","SAN SALVADOR","SAN SALVADOR","LICENCIATURA","LICENCIATURA EN ENFERMERIA","13","54","67"
"UNIVERSIDAD SALVADOREÑA ALBERTO MASFERRER","PRIVADO","SAN SALVADOR","SAN SALVADOR","LICENCIATURA","LICENCIATURA EN MEDICINA VETERINARIA Y ZOOTECNIA","7","6","13"
"UNIVERSIDAD SALVADOREÑA ALBERTO MASFERRER","PRIVADO","SAN SALVADOR","SAN SALVADOR","LICENCIATURA","LICENCIATURA EN MERCADEO","0","3","3"
"UNIVERSIDAD SALVADOREÑA ALBERTO MASFERRER","PRIVADO","SAN SALVADOR","SAN SALVADOR","LICENCIATURA","LICENCIATURA EN QUIMICA Y FARMACIA","5","23","28"
"UNIVERSIDAD TECNICA LATINOAMERICANA","PRIVADO","LA LIBERTAD","SANTA TECLA","LICENCIATURA","LICENCIATURA EN ADMINISTRACION DE EMPRESAS","11","4","15"
"UNIVERSIDAD TECNICA LATINOAMERICANA","PRIVADO","LA LIBERTAD","SANTA TECLA","LICENCIATURA","LICENCIATURA EN CONTADURIA PUBLICA","6","7","13"
"UNIVERSIDAD TECNOLOGICA DE EL SALVADOR","PRIVADO","SAN SALVADOR","SAN SALVADOR","LICENCIATURA","LICENCIATURA EN ADMINISTRACION DE EMPRESAS","77","149","226"
"UNIVERSIDAD TECNOLOGICA DE EL SALVADOR","PRIVADO","SAN SALVADOR","SAN SALVADOR","LICENCIATURA","LICENCIATURA EN ADMINISTRACION DE EMPRESAS CON ENFASIS EN COMPUTACION","18","15","33"
"UNIVERSIDAD TECNOLOGICA DE EL SALVADOR","PRIVADO","SAN SALVADOR","SAN SALVADOR","LICENCIATURA","LICENCIATURA EN ADMINISTRACION DE EMPRESAS TURISTICAS","20","75","95"
"UNIVERSIDAD TECNOLOGICA DE EL SALVADOR","PRIVADO","SAN SALVADOR","SAN SALVADOR","LICENCIATURA","LICENCIATURA EN ADMINISTRACIÓN DE EMPRESAS CON ÉNFASIS EN COMPUTACIÓN-NO PRESENCIAL","3","6","9"
"UNIVERSIDAD TECNOLOGICA DE EL SALVADOR","PRIVADO","SAN SALVADOR","SAN SALVADOR","LICENCIATURA","LICENCIATURA EN ADMINISTRACIÓN DE EMPRESAS CON ÉNFASIS EN IDIOMA INGLÉS","17","22","39"
"UNIVERSIDAD TECNOLOGICA DE EL SALVADOR","PRIVADO","SAN SALVADOR","SAN SALVADOR","LICENCIATURA","LICENCIATURA EN ADMINISTRACIÓN DE EMPRESAS NO PRESENCIAL","26","42","68"
"UNIVERSIDAD TECNOLOGICA DE EL SALVADOR","PRIVADO","SAN SALVADOR","SAN SALVADOR","LICENCIATURA","LICENCIATURA EN ANTROPOLOGIA","5","3","8"
"UNIVERSIDAD TECNOLOGICA DE EL SALVADOR","PRIVADO","SAN SALVADOR","SAN SALVADOR","LICENCIATURA","LICENCIATURA EN ARQUEOLOGIA","3","1","4"
"UNIVERSIDAD TECNOLOGICA DE EL SALVADOR","PRIVADO","SAN SALVADOR","SAN SALVADOR","LICENCIATURA","LICENCIATURA EN CIENCIAS JURIDICAS","61","118","179"
"UNIVERSIDAD TECNOLOGICA DE EL SALVADOR","PRIVADO","SAN SALVADOR","SAN SALVADOR","LICENCIATURA","LICENCIATURA EN COMUNICACIONES","50","105","155"
"UNIVERSIDAD TECNOLOGICA DE EL SALVADOR","PRIVADO","SAN SALVADOR","SAN SALVADOR","LICENCIATURA","LICENCIATURA EN COMUNICACIONES CON ENFASIS EN IDIOMA INGLES","10","13","23"
"UNIVERSIDAD TECNOLOGICA DE EL SALVADOR","PRIVADO","SAN SALVADOR","SAN SALVADOR","LICENCIATURA","LICENCIATURA EN CONTADURIA PUBLICA","78","78","156"
"UNIVERSIDAD TECNOLOGICA DE EL SALVADOR","PRIVADO","SAN SALVADOR","SAN SALVADOR","LICENCIATURA","LICENCIATURA EN CONTADURÍA PÚBLICA-NO PRESENCIAL","15","18","33"
"UNIVERSIDAD TECNOLOGICA DE EL SALVADOR","PRIVADO","SAN SALVADOR","SAN SALVADOR","LICENCIATURA","LICENCIATURA EN DISEÑO GRAFICO","46","60","106"
"UNIVERSIDAD TECNOLOGICA DE EL SALVADOR","PRIVADO","SAN SALVADOR","SAN SALVADOR","LICENCIATURA","LICENCIATURA EN IDIOMA INGLES","60","91","151"
"UNIVERSIDAD TECNOLOGICA DE EL SALVADOR","PRIVADO","SAN SALVADOR","SAN SALVADOR","LICENCIATURA","LICENCIATURA EN INFORMATICA","14","8","22"
"UNIVERSIDAD TECNOLOGICA DE EL SALVADOR","PRIVADO","SAN SALVADOR","SAN SALVADOR","LICENCIATURA","LICENCIATURA EN INFORMÁTICA-NO PRESENCIAL","11","3","14"
"UNIVERSIDAD TECNOLOGICA DE EL SALVADOR","PRIVADO","SAN SALVADOR","SAN SALVADOR","LICENCIATURA","LICENCIATURA EN MERCADEO","53","116","169"
