"MINISTERIO DE EDUCACIÓN, CIENCIA Y TECNOLOGÍA
DIRECCIÓN NACIONAL DE EDUCACIÓN SUPERIOR
"UNIVERSIDAD DE ORIENTE","San Miguel-Central","Privado","San Miguel","Profesorado","PROFESORADO EN EDUCACIÓN ARTÍSTICA","18","29","47"
"UNIVERSIDAD DON BOSCO","San Salvador - Central","Privado","San Salvador","Profesorado","PROFESORADO EN EDUCACION BASICA PARA PRIMERO Y SEGUNDO CICLO","28","8","36"
"UNIVERSIDAD DE EL SALVADOR","San Salvador - Central","Público","San Salvador","Profesorado","PROFESORADO EN EDUCACION BASICA PARA PRIMERO Y SEGUNDO CICLOS","0","0","0"
"UNIVERSIDAD DE EL SALVADOR","San Vicente-Regional","Público","San Vicente","Profesorado","PROFESORADO EN EDUCACION BASICA PARA PRIMERO Y SEGUNDO CICLOS","35","17","52"
"UNIVERSIDAD DE EL SALVADOR","San Miguel-Regional","Público","San Miguel","Profesorado","PROFESORADO EN EDUCACION BASICA PARA PRIMERO Y SEGUNDO CICLOS","51","16","67"
"UNIVERSIDAD DE SONSONATE","San Miguel-Central","Privado","San Miguel","Profesorado","PROFESORADO EN EDUCACION BASICA PARA PRIMERO Y SEGUNDO CICLOS","0","0","0"
"UNIVERSIDAD PEDAGOGICA DE EL SALVADOR","San Salvador - Central","Privado","San Salvador","Profesorado","PROFESORADO EN EDUCACION BASICA PARA PRIMERO Y SEGUNDO CICLOS","43","12","55"
"UNIVERSIDAD CENTROAMERICANA JOSE SIMEON CAÑAS","La Libertad - Central","Privado","La Libertad","Profesorado","PROFESORADO EN EDUCACION BASICA PARA PRIMERO Y SEGUNDO CICLOS ( A DISTANCIA )","0","1","1"
"UNIVERSIDAD FRANCISCO GAVIDIA","San Salvador - Central","Privado","San Salvador","Profesorado","PROFESORADO EN EDUCACION ESPECIAL PARA NIVEL BASICO","0","0","0"
"UNIVERSIDAD FRANCISCO GAVIDIA","Santa Ana-Regional ","Privado","Santa Ana","Profesorado","PROFESORADO EN EDUCACION ESPECIAL PARA NIVEL BASICO","0","0","0"
"UNIVERSIDAD DE EL SALVADOR","San Salvador - Central","Público","San Salvador","Profesorado","PROFESORADO EN EDUCACION FISICA Y DEPORTES","6","9","15"
"INSTITUTO ESPECIALIZADO DE EDUCACION SUPERIOR EL ESPIRITU SANTO","La Libertad - Central","Privado","La Libertad","Profesorado","PROFESORADO EN EDUCACIÓN FÍSICA Y DEPORTES","5","31","36"
"UNIVERSIDAD DE EL SALVADOR","Santa Ana-Regional ","Público","Santa Ana","Profesorado","PROFESORADO EN EDUCACIÓN FÍSICA Y DEPORTES","0","3","3"
"UNIVERSIDAD DE EL SALVADOR","San Miguel-Regional","Público","San Miguel","Profesorado","PROFESORADO EN EDUCACIÓN FÍSICA Y DEPORTES","0","0","0"
"UNIVERSIDAD DE ORIENTE","San Miguel-Central","Privado","San Miguel","Profesorado","PROFESORADO EN EDUCACIÓN FÍSICA Y DEPORTES","27","108","135"
"UNIVERSIDAD PEDAGOGICA DE EL SALVADOR","San Salvador - Central","Privado","San Salvador","Profesorado","PROFESORADO EN EDUCACIÓN FÍSICA Y DEPORTES","3","22","25"
"UNIVERSIDAD PEDAGOGICA DE EL SALVADOR","San Salvador - Central","Privado","San Salvador","Profesorado","PROFESORADO EN EDUCACION FISICA Y DEPORTES PARA EDUCACION BASICA Y  EDUCACION MEDIA","0","0","0"
"UNIVERSIDAD FRANCISCO GAVIDIA","Santa Ana-Regional ","Privado","Santa Ana","Profesorado","PROFESORADO EN EDUCACION INICIAL Y PARVULARIA","0","0","0"
"UNIVERSIDAD MODULAR ABIERTA","San Salvador - Central","Privado","San Salvador","Profesorado","PROFESORADO EN EDUCACION INICIAL Y PARVULARIA","44","1","45"
"UNIVERSIDAD MODULAR ABIERTA","San Miguel-Regional ","Privado","San Miguel","Profesorado","PROFESORADO EN EDUCACION INICIAL Y PARVULARIA","74","0","74"
"UNIVERSIDAD MODULAR ABIERTA","Sonsonate-Regional ","Privado","Sonsonate","Profesorado","PROFESORADO EN EDUCACION INICIAL Y PARVULARIA","40","2","42"
"INSTITUTO ESPECIALIZADO DE EDUCACION SUPERIOR EL ESPIRITU SANTO","La Libertad - Central","Privado","La Libertad","Profesorado","PROFESORADO EN EDUCACIÓN INICIAL Y PARVULARIA","57","1","58"
"UNIVERSIDAD DE EL SALVADOR","San Vicente-Regional","Público","San Vicente","Profesorado","PROFESORADO EN EDUCACIÓN INICIAL Y PARVULARIA","32","0","32"
"UNIVERSIDAD DE EL SALVADOR","San Miguel-Regional","Público","San Miguel","Profesorado","PROFESORADO EN EDUCACIÓN INICIAL Y PARVULARIA","67","0","67"
"UNIVERSIDAD DE ORIENTE","San Miguel-Central","Privado","San Miguel","Profesorado","PROFESORADO EN EDUCACIÓN INICIAL Y PARVULARIA","175","1","176"
"UNIVERSIDAD FRANCISCO GAVIDIA","San Salvador - Central","Privado","San Salvador","Profesorado","PROFESORADO EN EDUCACIÓN INICIAL Y PARVULARIA","0","0","0"
"UNIVERSIDAD MODULAR ABIERTA","Santa Ana-Regional ","Privado","Santa Ana","Profesorado","PROFESORADO EN EDUCACIÓN INICIAL Y PARVULARIA","0","0","0"
"UNIVERSIDAD PEDAGOGICA DE EL SALVADOR","San Salvador - Central","Privado","San Salvador","Profesorado","PROFESORADO EN EDUCACIÓN INICIAL Y PARVULARIA","103","2","105"
"UNIVERSIDAD DE EL SALVADOR","Santa Ana-Regional ","Público","Santa Ana","Profesorado","PROFESORADO EN FISICA PARA TERCER CICLO DE EDUCACION BASICA Y EDUCACION MEDIA","0","0","0"
"UNIVERSIDAD DE EL SALVADOR","San Salvador - Central","Público","San Salvador","Profesorado","PROFESORADO EN FÍSICA PARA TERCER CICLO DE EDUCACIÓN BÁSICA Y EDUCACIÓN MEDIA","5","4","9"
"UNIVERSIDAD DE EL SALVADOR","San Miguel-Regional","Público","San Miguel","Profesorado","PROFESORADO EN FÍSICA PARA TERCER CICLO DE EDUCACIÓN BÁSICA Y EDUCACIÓN MEDIA","5","8","13"
"UNIVERSIDAD PEDAGOGICA DE EL SALVADOR","San Salvador - Central","Privado","San Salvador","Profesorado","PROFESORADO EN FÍSICA PARA TERCER CICLO DE EDUCACIÓN BÁSICA Y EDUCACIÓN MEDIA","0","0","0"
"UNIVERSIDAD CENTROAMERICANA JOSE SIMEON CAÑAS","La Libertad - Central","Privado","La Libertad","Profesorado","PROFESORADO EN IDIOMA INGLES PARA TERCER CICLO DE EDUCACION BASICA Y EDUCACION MEDIA","23","12","35"
"UNIVERSIDAD DE EL SALVADOR","San Salvador - Central","Público","San Salvador","Profesorado","PROFESORADO EN IDIOMA INGLES PARA TERCER CICLO DE EDUCACION BASICA Y EDUCACION MEDIA","0","0","0"
"UNIVERSIDAD DE EL SALVADOR","Santa Ana-Regional ","Público","Santa Ana","Profesorado","PROFESORADO EN IDIOMA INGLES PARA TERCER CICLO DE EDUCACION BASICA Y EDUCACION MEDIA","0","2","2"
"UNIVERSIDAD PEDAGOGICA DE EL SALVADOR","San Salvador - Central","Privado","San Salvador","Profesorado","PROFESORADO EN IDIOMA INGLES PARA TERCER CICLO DE EDUCACION BASICA Y EDUCACION MEDIA","39","24","63"
"UNIVERSIDAD DE EL SALVADOR","San Miguel-Regional","Público","San Miguel","Profesorado","PROFESORADO EN IDIOMA INGLES PARA TERCER CICLO DE EDUCACION BÁSICA Y EDUCACION MEDIA","67","38","105"
"UNIVERSIDAD CAPITAN GENERAL GERARDO BARRIOS","San Miguel-Central","Privado","San Miguel","Profesorado","PROFESORADO EN IDIOMA INGLÉS PARA TERCER CICLO DE EDUCACIÓN BÁSICA Y EDUCACIÓN MEDIA","49","35","84"
"UNIVERSIDAD CAPITAN GENERAL GERARDO BARRIOS","Usulutan-Regional ","Privado","Usulután","Profesorado","PROFESORADO EN IDIOMA INGLÉS PARA TERCER CICLO DE EDUCACIÓN BÁSICA Y EDUCACIÓN MEDIA","0","0","0"
"UNIVERSIDAD DE EL SALVADOR","San Vicente-Regional","Público","San Vicente","Profesorado","PROFESORADO EN IDIOMA INGLÉS PARA TERCER CICLO DE EDUCACIÓN BÁSICA Y EDUCACIÓN MEDIA","66","42","108"
"UNIVERSIDAD DE ORIENTE","San Miguel-Central","Privado","San Miguel","Profesorado","PROFESORADO EN IDIOMA INGLÉS PARA TERCER CICLO DE EDUCACIÓN BÁSICA Y EDUCACIÓN MEDIA","37","22","59"
"INSTITUTO ESPECIALIZADO DE EDUCACION SUPERIOR EL ESPIRITU SANTO","La Libertad - Central","Privado","La Libertad","Profesorado","PROFESORADO EN LA ENSENANZA DEL IDIOMA INGLES","30","14","44"
"UNIVERSIDAD DE EL SALVADOR","San Salvador - Central","Público","San Salvador","Profesorado","PROFESORADO EN LENGUAJE Y LITERATURA PARA TERCER CICLO DE EDUCACION BASICA Y EDUCACION MEDIA","56","18","74"
"UNIVERSIDAD DE EL SALVADOR","Santa Ana-Regional ","Público","Santa Ana","Profesorado","PROFESORADO EN LENGUAJE Y LITERATURA PARA TERCER CICLO DE EDUCACION BASICA Y EDUCACION MEDIA","0","0","0"
"UNIVERSIDAD DE EL SALVADOR","San Miguel-Regional","Público","San Miguel","Profesorado","PROFESORADO EN LENGUAJE Y LITERATURA PARA TERCER CICLO DE EDUCACION BASICA Y EDUCACION MEDIA","0","0","0"
"UNIVERSIDAD MODULAR ABIERTA","San Salvador - Central","Privado","San Salvador","Profesorado","PROFESORADO EN LENGUAJE Y LITERATURA PARA TERCER CICLO DE EDUCACION BASICA Y EDUCACION MEDIA","0","0","0"
"UNIVERSIDAD PEDAGOGICA DE EL SALVADOR","San Salvador - Central","Privado","San Salvador","Profesorado","PROFESORADO EN LENGUAJE Y LITERATURA PARA TERCER CICLO DE EDUCACION BASICA Y EDUCACION MEDIA","12","9","21"
"UNIVERSIDAD CAPITAN GENERAL GERARDO BARRIOS","San Miguel-Central","Privado","San Miguel","Profesorado","PROFESORADO EN LENGUAJE Y LITERATURA PARA TERCER CICLO DE EDUCACIÓN BÁSICA Y EDUCACIÓN MEDIA","74","24","98"
"UNIVERSIDAD CAPITAN GENERAL GERARDO BARRIOS","Usulutan-Regional ","Privado","Usulután","Profesorado","PROFESORADO EN LENGUAJE Y LITERATURA PARA TERCER CICLO DE EDUCACIÓN BÁSICA Y EDUCACIÓN MEDIA","0","0","0"
"INSTITUTO ESPECIALIZADO DE EDUCACION SUPERIOR EL ESPIRITU SANTO","La Libertad - Central","Privado","La Libertad","Profesorado","PROFESORADO EN MATEMATICA PARA TERCER CICLO DE EDUCACION BASICA Y EDUCACION MEDIA","16","9","25"
"UNIVERSIDAD DE EL SALVADOR","San Salvador - Central","Público","San Salvador","Profesorado","PROFESORADO EN MATEMATICA PARA TERCER CICLO DE EDUCACION BASICA Y EDUCACION MEDIA","70","73","143"
"UNIVERSIDAD DE EL SALVADOR","Santa Ana-Regional ","Público","Santa Ana","Profesorado","PROFESORADO EN MATEMATICA PARA TERCER CICLO DE EDUCACION BASICA Y EDUCACION MEDIA","40","44","84"
"UNIVERSIDAD DE EL SALVADOR","San Vicente-Regional","Público","San Vicente","Profesorado","PROFESORADO EN MATEMATICA PARA TERCER CICLO DE EDUCACION BASICA Y EDUCACION MEDIA","24","34","58"
"UNIVERSIDAD PEDAGOGICA DE EL SALVADOR","San Salvador - Central","Privado","San Salvador","Profesorado","PROFESORADO EN MATEMATICA PARA TERCER CICLO DE EDUCACION BASICA Y EDUCACION MEDIA","17","25","42"
"UNIVERSIDAD DE EL SALVADOR","San Miguel-Regional","Público","San Miguel","Profesorado","PROFESORADO EN MATEMATICA PARA TERCER CICLO DE EDUCACION BÁSICA Y EDUCACION MEDIA","67","61","128"
"UNIVERSIDAD CAPITAN GENERAL GERARDO BARRIOS","San Miguel-Central","Privado","San Miguel","Profesorado","PROFESORADO EN MATEMÁTICA PARA TERCER CICLO DE EDUCACIÓN BÁSICA Y EDUCACIÓN MEDIA","34","30","64"
"UNIVERSIDAD CAPITAN GENERAL GERARDO BARRIOS","Usulutan-Regional ","Privado","Usulután","Profesorado","PROFESORADO EN MATEMÁTICA PARA TERCER CICLO DE EDUCACIÓN BÁSICA Y EDUCACIÓN MEDIA","0","0","0"
"UNIVERSIDAD DE ORIENTE","San Miguel-Central","Privado","San Miguel","Profesorado","PROFESORADO EN MATEMÁTICA PARA TERCER CICLO DE EDUCACIÓN BÁSICA Y EDUCACIÓN MEDIA","40","21","61"
"UNIVERSIDAD DE EL SALVADOR","San Salvador - Central","Público","San Salvador","Profesorado","PROFESORADO EN QUIMICA PARA TERCER CICLO DE EDUCACION BASICA Y EDUCACION MEDIA","9","8","17"
"UNIVERSIDAD DE EL SALVADOR","Santa Ana-Regional ","Público","Santa Ana","Profesorado","PROFESORADO EN QUIMICA PARA TERCER CICLO DE EDUCACION BASICA Y EDUCACION MEDIA","0","0","0"
"UNIVERSIDAD DE EL SALVADOR","San Miguel-Regional","Público","San Miguel","Profesorado","PROFESORADO EN QUÍMICA PARA TERCER CICLO DE EDUCACIÓN BÁSICA Y EDUCACIÓN MEDIA","7","7","14"
"UNIVERSIDAD DE ORIENTE","San Miguel-Central","Privado","San Miguel","Profesorado","PROFESORADO EN QUÍMICA PARA TERCER CICLO DE EDUCACIÓN BÁSICA Y EDUCACIÓN MEDIA","0","0","0"
"UNIVERSIDAD PEDAGOGICA DE EL SALVADOR","San Salvador - Central","Privado","San Salvador","Profesorado","PROFESORADO EN QUÍMICA PARA TERCER CICLO DE EDUCACIÓN BÁSICA Y EDUCACIÓN MEDIA","0","0","0"
"UNIVERSIDAD CENTROAMERICANA JOSE SIMEON CAÑAS","La Libertad - Central","Privado","La Libertad","Profesorado","PROFESORADO EN TEOLOGIA","8","6","14"
"INSTITUTO ESPECIALIZADO DE EDUCACION SUPERIOR EL ESPIRITU SANTO","La Libertad - Central","Privado","La Libertad","Profesorado","PROFESORADO EN TEOLOGÍA","22","3","25"
"UNIVERSIDAD DON BOSCO","San Salvador - Central","Privado","San Salvador","Profesorado","PROFESORADO EN TEOLOGIA PASTORAL","12","59","71"
"UNIVERSIDAD EVANGELICA DE EL SALVADOR","San Salvador - Central","Privado","San Salvador","Profesorado","PROFESORADO Y LICENCIATURA EN EDUCACION ESPECIAL","0","0","0"
"UNIVERSIDAD EVANGELICA DE EL SALVADOR","San Salvador - Central","Privado","San Salvador","Profesorado","PROFESORADO Y LICENCIATURA EN EDUCACION INICIAL Y PARVULARIA","91","3","94"
"ESCUELA ESPECIALIZADA EN INGENIERIA ITCA-FEPADE","La Libertad - Central","Público","La Libertad","Técnico","TECNICO ARQUITECTURA","33","41","74"
"UNIVERSIDAD CAPITAN GENERAL GERARDO BARRIOS","San Miguel-Central","Privado","San Miguel","Técnico","TECNICO BILINGUE INGLES - ESPAÑOL","24","12","36"
"UNIVERSIDAD CAPITAN GENERAL GERARDO BARRIOS","Usulutan-Regional ","Privado","Usulután","Técnico","TECNICO BILINGUE INGLES-ESPAÑOL","16","15","31"
"UNIVERSIDAD CAPITAN GENERAL GERARDO BARRIOS","San Miguel-Central","Privado","San Miguel","Técnico","TÉCNICO BILINGÜE INGLÉS-ESPAÑOL","85","46","131"
"UNIVERSIDAD DE ORIENTE","San Miguel-Central","Privado","San Miguel","Técnico","TÉCNICO BILINGÜE PARA CALL CENTER","9","7","16"
"UNIVERSIDAD DE ORIENTE","San Miguel-Central","Privado","San Miguel","Técnico","TECNICO EJECUTIVO EN ASISTENCIA GERENCIAL","0","0","0"
"UNIVERSIDAD EVANGELICA DE EL SALVADOR","San Salvador - Central","Privado","San Salvador","Técnico","TECNICO EN  ENFERMERIA","103","16","119"
"UNIVERSIDAD PEDAGOGICA DE EL SALVADOR","San Salvador - Central","Privado","San Salvador","Técnico","TÉCNICO EN ADMINISTRACIÓN DE EMPRESAS","42","41","83"
"ESCUELA ESPECIALIZADA EN INGENIERIA ITCA-FEPADE","La Libertad - Central","Público","La Libertad","Técnico","TECNICO EN ADMINISTRACION DE EMPRESAS GASTRONOMICAS","38","14","52"
"INSTITUTO TECNOLOGICO AMERICANO DE EDUCACION SUPERIOR","San Salvador - Central","Privado","San Salvador","Técnico","TECNICO EN ADMINISTRACION DE NEGOCIOS","4","10","14"
"UNIVERSIDAD MODULAR ABIERTA","San Salvador - Central","Privado","San Salvador","Técnico","TECNICO EN ADMINISTRACION DE PERSONAL","39","13","52"
"INSTITUTO ESPECIALIZADO DE NIVEL SUPERIOR ""ESCUELA MILITAR CAPITÁN GENERAL GERARDO BARRIOS""","San Salvador - Central","Público","San Salvador","Técnico","TÉCNICO EN ADMINISTRACIÓN DE RECURSOS MILITARES","6","80","86"
"UNIVERSIDAD FRANCISCO GAVIDIA","San Salvador - Central","Privado","San Salvador","Técnico","TECNICO EN ADMINISTRACION DE RESTAURANTES","11","10","21"
"UNIVERSIDAD FRANCISCO GAVIDIA","San Salvador - Central","Privado","San Salvador","Técnico","TÉCNICO EN ADMINISTRACIÓN DE RESTAURANTES (NO PRESENCIAL)","15","6","21"
"UNIVERSIDAD TECNOLOGICA DE EL SALVADOR","San Salvador - Central","Privado","San Salvador","Técnico","TECNICO EN ADMINISTRACION TURISTICA","54","19","73"
"ESCUELA ESPECIALIZADA EN INGENIERIA ITCA-FEPADE","La Union-Regional ","Público","La Unión","Técnico","TECNICO EN ADMINISTRACION Y OPERACION PORTUARIA","18","13","31"
"UNIVERSIDAD DE EL SALVADOR","San Miguel-Regional","Público","San Miguel","Técnico","TÉCNICO EN AGRICULTURA SOSTENIBLE","9","13","22"
"INSTITUTO TECNOLOGICO DE CHALATENANGO","Chalatenango - Central","Público","Chalatenango","Técnico","TECNICO EN AGROINDUSTRIA","54","26","80"
"ESCUELA NACIONAL DE AGRICULTURA ROBERTO QUIÑONEZ","La Libertad - Central","Público","La Libertad","Técnico","TECNICO EN AGRONOMIA","95","231","326"
"UNIVERSIDAD FRANCISCO GAVIDIA","San Salvador - Central","Privado","San Salvador","Técnico","TÉCNICO EN ANIMACIÓN DIGITAL Y VIDEOJUEGOS","8","13","21"
"UNIVERSIDAD FRANCISCO GAVIDIA","San Salvador - Central","Privado","San Salvador","Técnico","TECNICO EN ARQUITECTURA DIGITAL","8","8","16"
"UNIVERSIDAD DR. JOSE MATIAS DELGADO","La Libertad - Central","Privado","La Libertad","Técnico","TÉCNICO EN ARTES DRAMÁTICAS","20","8","28"
"INSTITUTO TECNOLOGICO AMERICANO DE EDUCACION SUPERIOR","San Salvador - Central","Privado","San Salvador","Técnico","TECNICO EN ARTES LIBERALES","6","4","10"
"UNIVERSIDAD DON BOSCO","San Salvador - Central","Privado","San Salvador","Técnico","TÉCNICO EN ASESORÍA FINANCIERA SOSTENIBLE","6","4","10"
"UNIVERSIDAD EVANGELICA DE EL SALVADOR","San Salvador - Central","Privado","San Salvador","Técnico","TECNICO EN ASISTENCIA ODONTOLOGICA","92","11","103"
"UNIVERSIDAD DE ORIENTE","San Miguel-Central","Privado","San Miguel","Técnico","TÉCNICO EN BANCA Y NEGOCIOS","4","4","8"
"UNIVERSIDAD DE EL SALVADOR","San Salvador - Central","Público","San Salvador","Técnico","TÉCNICO EN BIBLIOTECOLOGÍA","36","22","58"
"UNIVERSIDAD DE ORIENTE","San Miguel-Central","Privado","San Miguel","Técnico","TECNICO EN CIENCIAS DE LA COMPUTACION","3","7","10"
"INSTITUTO ESPECIALIZADO DE NIVEL SUPERIOR ""ACADEMIA NACIONAL DE SEGURIDAD PÚBLICA""","La Libertad - Central","Público","La Libertad","Técnico","TÉCNICO EN CIENCIAS POLICIALES","186","428","614"
"UNIVERSIDAD DOCTOR ANDRES BELLO","San Salvador - Central","Privado","San Salvador","Técnico","TECNICO EN COMPUTACION","10","27","37"
"UNIVERSIDAD DOCTOR ANDRES BELLO","San Miguel-Regional ","Privado","San Miguel","Técnico","TECNICO EN COMPUTACION","5","8","13"
"UNIVERSIDAD DOCTOR ANDRES BELLO","Sonsonate-Regional ","Privado","Sonsonate","Técnico","TECNICO EN COMPUTACION","3","14","17"
"UNIVERSIDAD DE ORIENTE","San Miguel-Central","Privado","San Miguel","Técnico","TÉCNICO EN COMUNICACIONES","17","16","33"
"UNIVERSIDAD DOCTOR ANDRES BELLO","San Salvador - Central","Privado","San Salvador","Técnico","TECNICO EN CONTABILIDAD","17","11","28"
"UNIVERSIDAD FRANCISCO GAVIDIA","San Salvador - Central","Privado","San Salvador","Técnico","TECNICO EN CONTABILIDAD","16","9","25"
"UNIVERSIDAD FRANCISCO GAVIDIA","Santa Ana-Regional ","Privado","Santa Ana","Técnico","TECNICO EN CONTABILIDAD","0","0","0"
"UNIVERSIDAD CENTROAMERICANA JOSE SIMEON CAÑAS","La Libertad - Central","Privado","La Libertad","Técnico","TECNICO EN CONTADURIA","16","9","25"
"UNIVERSIDAD CAPITAN GENERAL GERARDO BARRIOS","San Miguel-Central","Privado","San Miguel","Técnico","TECNICO EN CONTADURIA PUBLICA","36","15","51"
"UNIVERSIDAD CAPITAN GENERAL GERARDO BARRIOS","Usulutan-Regional ","Privado","Usulután","Técnico","TECNICO EN CONTADURIA PUBLICA","0","0","0"
"UNIVERSIDAD DE ORIENTE","San Miguel-Central","Privado","San Miguel","Técnico","TECNICO EN CONTADURIA PUBLICA","0","0","0"
"UNIVERSIDAD EVANGELICA DE EL SALVADOR","San Salvador - Central","Privado","San Salvador","Técnico","TECNICO EN CONTADURIA PUBLICA","0","0","0"
"UNIVERSIDAD MODULAR ABIERTA","San Salvador - Central","Privado","San Salvador","Técnico","TECNICO EN CONTADURIA PUBLICA","16","12","28"
"UNIVERSIDAD MODULAR ABIERTA","Santa Ana-Regional ","Privado","Santa Ana","Técnico","TECNICO EN CONTADURIA PUBLICA","0","0","0"
"UNIVERSIDAD MODULAR ABIERTA","Sonsonate-Regional ","Privado","Sonsonate","Técnico","TECNICO EN CONTADURIA PUBLICA","16","6","22"
"UNIVERSIDAD PEDAGOGICA DE EL SALVADOR","San Salvador - Central","Privado","San Salvador","Técnico","TECNICO EN CONTADURIA PUBLICA","29","7","36"
"UNIVERSIDAD DON BOSCO","San Salvador - Central","Privado","San Salvador","Técnico","TÉCNICO EN CONTROL DE CALIDAD","19","30","49"
"UNIVERSIDAD DON BOSCO","San Salvador - Central","Privado","San Salvador","Técnico","TÉCNICO EN CONTROL DE LA CALIDAD","46","29","75"
"UNIVERSIDAD FRANCISCO GAVIDIA","San Salvador - Central","Privado","San Salvador","Técnico","TÉCNICO EN DECORACIÓN","28","5","33"
"UNIVERSIDAD LUTERANA SALVADOREÑA","San Salvador - Central","Privado","San Salvador","Técnico","TÉCNICO EN DESARROLLO DE APLICACIONES INFORMÁTICAS","11","20","31"
"UNIVERSIDAD DON BOSCO","San Salvador - Central","Privado","San Salvador","Técnico","TÉCNICO EN DESARROLLO DE APLICACIONES MÓVILES","5","30","35"
"UNIVERSIDAD DE ORIENTE","San Miguel-Central","Privado","San Miguel","Técnico","TECNICO EN DESARROLLO DE SOFTWARE","1","4","5"
"UNIVERSIDAD EVANGELICA DE EL SALVADOR","San Salvador - Central","Privado","San Salvador","Técnico","TECNICO EN DESARROLLO DE SOFTWARE","0","0","0"
"UNIVERSIDAD DE ORIENTE","San Miguel-Central","Privado","San Miguel","Técnico","TÉCNICO EN DESARROLLO DE SOFTWARE","3","3","6"
"UNIVERSIDAD SALVADOREÑA ALBERTO MASFERRER","San Salvador - Central","Privado","San Salvador","Técnico","TÉCNICO EN DESARROLLO DE SOFTWARE","4","13","17"
"UNIVERSIDAD PANAMERICANA","San Salvador - Central","Privado","San Salvador","Técnico","TÉCNICO EN DESARROLLO LOCAL SOSTENIBLE","2","0","2"
"UNIVERSIDAD PANAMERICANA","Ahuachapan-Regional","Privado","Ahuachapán","Técnico","TÉCNICO EN DESARROLLO LOCAL SOSTENIBLE","1","3","4"
"UNIVERSIDAD DE ORIENTE","San Miguel-Central","Privado","San Miguel","Técnico","TECNICO EN DISEÑO GRAFICO","47","33","80"
"UNIVERSIDAD DOCTOR ANDRES BELLO","San Salvador - Central","Privado","San Salvador","Técnico","TECNICO EN DISEÑO GRAFICO","34","29","63"
"UNIVERSIDAD DOCTOR ANDRES BELLO","Chalatenango- Regional ","Privado","Chalatenango","Técnico","TECNICO EN DISEÑO GRAFICO","9","10","19"
"UNIVERSIDAD DON BOSCO","San Salvador - Central","Privado","San Salvador","Técnico","TECNICO EN DISEÑO GRAFICO","128","85","213"
"UNIVERSIDAD TECNOLOGICA DE EL SALVADOR","San Salvador - Central","Privado","San Salvador","Técnico","TECNICO EN DISEÑO GRAFICO","84","89","173"
"UNIVERSIDAD DON BOSCO","San Salvador - Central","Privado","San Salvador","Técnico","TÉCNICO EN DISEÑO GRÁFICO","50","24","74"
"UNIVERSIDAD FRANCISCO GAVIDIA","San Salvador - Central","Privado","San Salvador","Técnico","TÉCNICO EN DISEÑO GRÁFICO PUBLICITARIO","24","24","48"
"UNIVERSIDAD FRANCISCO GAVIDIA","San Salvador - Central","Privado","San Salvador","Técnico","TÉCNICO EN DISEÑO GRÁFICO WEB","9","2","11"
"UNIVERSIDAD DON BOSCO","San Salvador - Central","Privado","San Salvador","Técnico","TÉCNICO EN DISEÑO GRÁFICO-PROGRAMA DE INTEGRACIÓN LINEAL DE ESTUDIOS TÉCNICOS (PILET)","0","0","0"
"UNIVERSIDAD MODULAR ABIERTA","San Salvador - Central","Privado","San Salvador","Técnico","TÉCNICO EN EMPRESAS TURÍSTICAS","10","2","12"
"UNIVERSIDAD MODULAR ABIERTA","San Miguel-Regional ","Privado","San Miguel","Técnico","TÉCNICO EN EMPRESAS TURÍSTICAS","7","4","11"
"UNIVERSIDAD MODULAR ABIERTA","Sonsonate-Regional ","Privado","Sonsonate","Técnico","TÉCNICO EN EMPRESAS TURÍSTICAS","0","0","0"
"ESCUELA ESPECIALIZADA EN INGENIERIA ITCA-FEPADE","La Libertad - Central","Público","La Libertad","Técnico","TÉCNICO EN ENERGÍAS RENOVABLES","2","24","26"
"INSTITUTO ESPECIALIZADO DE PROFESIONALES DE LA SALUD DE EL SALVADOR","San Salvador - Central","Privado","San Salvador","Técnico","TECNICO EN ENFERMERIA","249","51","300"
"INSTITUTO ESPECIALIZADO DE PROFESIONALES DE LA SALUD","San Miguel- Regional ","Privado","San Miguel","Técnico","TECNICO EN ENFERMERIA","228","35","263"
"INSTITUTO ESPECIALIZADO DE PROFESIONALES DE LA SALUD","Santa Ana-Regional ","Privado","Santa Ana","Técnico","TECNICO EN ENFERMERIA","592","99","691"
"INSTITUTO TECNOLOGICO ESCUELA TECNICA PARA LA SALUD","San Salvador - Central","Privado","San Salvador","Técnico","TECNICO EN ENFERMERIA","308","59","367"
"UNIVERSIDAD CAPITAN GENERAL GERARDO BARRIOS","San Miguel-Central","Privado","San Miguel","Técnico","TECNICO EN ENFERMERIA","97","20","117"
"UNIVERSIDAD CAPITAN GENERAL GERARDO BARRIOS","Usulutan-Regional ","Privado","Usulután","Técnico","TECNICO EN ENFERMERIA","153","26","179"
"UNIVERSIDAD CATOLICA DE EL SALVADOR ","Cabañas-Regional","Privado","Cabañas","Técnico","TECNICO EN ENFERMERIA","142","25","167"
"UNIVERSIDAD CATOLICA DE EL SALVADOR","Santa Ana-Central","Privado","Santa Ana","Técnico","TÉCNICO EN ENFERMERÍA","114","20","134"
"UNIVERSIDAD DOCTOR ANDRES BELLO","San Salvador - Central","Privado","San Salvador","Técnico","TÉCNICO EN ENFERMERÍA","475","79","554"
"UNIVERSIDAD DOCTOR ANDRES BELLO","Chalatenango- Regional ","Privado","Chalatenango","Técnico","TÉCNICO EN ENFERMERÍA","94","23","117"
